vet_name,rating,num_rating,sign_in_time,aquatic,bird,cattle,exotic,pet,reptile,is_new,weighted_score,score,newcomer_status,specialties
vet_a543232bb3bb4eeba2599c51065b4eb1,1.5,112.0,2024-05-02 11:17:14.774,1,1,1,1,1,1,0,0.16878140703517588,-2.0190806,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_28667f56e821477aa82a935b154c50e0,1.2,15.000000000000002,2024-05-21 06:50:27.261,1,1,1,1,1,1,0,0.052537688442211045,-2.0278697,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_2f5f4ea5947e431eb1830070b243c589,1.6,145.0,2024-05-09 02:00:30.338,1,1,1,1,1,1,0,0.20786432160804025,-2.0356822,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_ad52f6707f4c4c64be38447122d04bea,1.7,186.0,2024-06-08 16:19:05.214,1,1,1,1,1,1,0,0.2509673366834171,-2.0513072,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8f6e6b285d6d466a804b12b22ec9f1bd,2.5,169.0,2024-05-29 08:29:59.680,1,0,1,1,1,0,0,0.42242462311557794,-2.0610728,EXISTING,"aquatic, cattle, exotic, pet"
vet_2636d93e2ea34af7a0ccfcb78330e378,2.9,38.0,2024-05-23 03:53:35.606,1,1,1,1,1,0,0,0.44659547738693467,-2.071815,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_5287e49a2dab498e8fbf2a51fc202bc6,1.5,135.0,2024-05-01 05:47:11.422,1,1,1,1,1,1,0,0.1803391959798995,-2.1079478,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_3846598f412745cc8431b942a0818af6,1.2,46.0,2024-06-08 01:23:12.303,1,1,1,1,1,1,0,0.06811557788944722,-2.1157603,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_4c43d23c5f7f4238af07eafbf4d2b517,1.6,175.0,2024-05-04 13:49:32.534,1,1,1,1,1,1,0,0.22293969849246237,-2.1206431,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_d1f3cdae12f244f9ad7ead39e092cedc,1.5,144.0,2024-05-09 04:47:17.478,1,1,1,1,1,1,0,0.18486180904522614,-2.1313853,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_4c9f2ae77a4543bda70c3302255df6b6,1.5,45.0,2024-05-12 14:58:16.730,0,0,0,1,1,0,0,0.13511306532663317,-2.1391978,EXISTING,"exotic, pet"
vet_4b7df2bc5e2f4f9a82aad5b76e7d8bad,2.8,26.0,2024-06-03 23:54:05.267,1,1,1,1,1,0,0,0.4180653266331658,-2.141151,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_ab750a862ff74afb91f1987ac3583c52,1.3,99.99999999999999,2024-06-06 18:03:31.205,1,1,1,1,1,1,0,0.11775125628140705,-2.2007213,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_7a266559bb184ac696a05a2c9fcd6cbd,1.3,103.0,2024-05-26 10:33:06.600,1,1,1,1,1,1,0,0.11925879396984927,-2.2134166,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_3ba2935d19394cd6bd625dbf9751f30a,2.1,49.0,2024-06-12 06:45:03.977,1,1,0,1,0,0,0,0.2721231155778895,-2.2231822,EXISTING,"aquatic, bird, exotic"
vet_32027e364da442358d64c56683992a52,1.8,23.0,2024-05-21 07:47:30.902,1,1,0,1,1,1,0,0.19155778894472364,-2.234901,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_7e10d518116240419f6fda44cb0dca6c,1.4,76.0,2024-05-22 10:58:22.779,1,1,1,1,0,0,0,0.12819095477386933,-2.2363658,EXISTING,"aquatic, bird, cattle, exotic"
vet_5342de49183e486d844135f84503eeed,1.2,78.0,2024-05-25 13:23:27.843,1,1,1,1,1,1,0,0.08419597989949748,-2.257362,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_b64f6babcf73421eb074ad45e4fdc8eb,3.4,10.0,2024-06-03 19:52:48.391,1,1,0,1,1,0,0,0.5450251256281408,-2.2671275,EXISTING,"aquatic, bird, exotic, pet"
vet_34dffc27bb8d42449dda464df87e33d2,1.4,155.0,2024-05-01 00:16:38.657,1,1,1,1,1,1,0,0.16788944723618088,-2.2778697,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_fbe6dc38ed0a4296a7c0b4c96b8ecae9,2.2,136.0,2024-05-29 08:25:48.262,1,0,1,1,1,0,0,0.3383417085427136,-2.2807994,EXISTING,"aquatic, cattle, exotic, pet"
vet_a01719f14fa6449ab00e579b51e8d60e,1.0,27.0,2024-06-02 04:49:31.295,1,1,1,1,1,1,0,0.0135678391959799,-2.2847056,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_577021c0acb5485f9e11ac11dbcd370d,2.1,146.0,2024-05-03 23:14:55.991,1,1,0,1,1,1,0,0.32086683417085426,-2.3247447,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_283c5c413a7041f0b53d4ad96323644c,1.2,107.0,2024-06-09 21:08:59.212,1,1,1,1,1,1,0,0.09876884422110552,-2.3481822,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_b9b4d5f7925e472a99ff0f332051c943,3.0,160.0,2024-05-08 01:21:25.761,1,1,1,1,1,0,0,0.5304020100502513,-2.3813853,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_3d1e21a4afbb4212a9fb9a4cfd553d05,1.1,59.0,2024-05-21 18:31:21.954,1,0,0,1,0,0,0,0.05214824120603018,-2.453651,EXISTING,"aquatic, exotic"
vet_6bcce4785e7244c78271a24fa4eb50b4,1.7,41.0,2024-06-05 19:50:02.685,1,0,1,1,1,0,0,0.1781030150753769,-2.516151,EXISTING,"aquatic, cattle, exotic, pet"
vet_f0e01f59b65048bfb1ec657c1d46b217,1.2,168.0,2024-05-29 03:57:54.824,1,1,1,1,1,1,0,0.1294221105527638,-2.5503306,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_f2a064ce05854cd89be6214c7dd066db,2.7,109.0,2024-05-13 01:05:02.142,1,1,1,1,1,0,0,0.43727386934673373,-2.5513072,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_8963ac57e5954fab8055662af8184ce3,1.2,174.0,2024-05-14 06:06:49.863,1,1,1,1,1,1,0,0.13243718592964823,-2.563026,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_fa67971ab8464a6dba81722493ab7840,1.7,90.0,2024-05-05 05:07:59.448,1,1,0,1,1,1,0,0.20272613065326633,-2.5669322,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_5c3555c9ae17453aaba0d3b515886e17,1.9,162.0,2024-06-01 17:42:55.505,1,1,0,1,1,1,0,0.2839070351758794,-2.594276,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_410f88e1d4ce45c387e528418ab69cdf,1.7,27.0,2024-05-30 14:15:52.627,1,1,0,1,0,0,0,0.1710678391959799,-2.597694,EXISTING,"aquatic, bird, exotic"
vet_3b592f8fde3b44978adaf88153e48685,2.1,179.0,2024-05-27 06:51:27.773,1,1,0,1,0,0,0,0.33744974874371864,-2.6597056,EXISTING,"aquatic, bird, exotic"
vet_98c3868bc3f34d2288b61d89440a8c5a,1.0,138.0,2024-05-02 10:10:16.218,1,1,1,1,1,1,0,0.06934673366834171,-2.6675181,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_6e519dcccb0343519f2683a3b06989c8,3.0,0.0,2024-05-23 11:16:33.937,1,1,0,1,1,0,0,0.45,-2.6904674,EXISTING,"aquatic, bird, exotic, pet"
vet_626d60c73f664fc0ac853a6188bb555a,1.8,53.0,2024-06-10 20:34:54.580,0,1,0,1,1,0,0,0.20663316582914576,-2.752479,EXISTING,"bird, exotic, pet"
vet_e6d1f65994714aa7b71a55eb94aa74b2,3.0,19.0,2024-06-09 04:42:18.710,1,1,0,1,1,0,0,0.4595477386934673,-2.7554088,EXISTING,"aquatic, bird, exotic, pet"
vet_bbf3ac4eb5a74504a0ec562d8f603189,1.0,170.0,2024-05-07 22:02:45.898,1,1,1,1,1,1,0,0.08542713567839197,-2.797401,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_8e8fde053b6647fd96302945609605ac,2.6,161.0,2024-05-16 04:15:30.561,1,1,1,1,1,0,0,0.4409045226130654,-2.8393931,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_d7d6a7ffc50f444eb447cc51c8589d62,2.3,70.0,2024-05-01 02:59:35.769,1,1,1,1,1,0,0,0.3276758793969849,-2.8559947,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_3f78194d3f7c45dbac1e8cf51c4b3e18,1.0,197.0,2024-06-11 10:40:51.600,1,1,1,1,1,1,0,0.09899497487437187,-2.8852916,EXISTING,"aquatic, bird, cattle, exotic, pet, reptile"
vet_de8cbed4901545c6ae69c91998787e42,1.6,120.99999999999999,2024-05-31 14:43:56.277,1,0,1,1,1,0,0,0.19580402010050255,-2.9219127,EXISTING,"aquatic, cattle, exotic, pet"
vet_0d5d479eb9fa4b7e891b1d13855d1489,2.4,120.99999999999999,2024-05-18 20:36:42.277,1,1,1,1,1,0,0,0.3758040201005025,-2.9253306,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_4d8b19ed111644f08406f872a0c23377,1.6,108.0,2024-05-30 19:39:45.378,1,1,0,1,0,0,0,0.18927135678391965,-2.9643931,EXISTING,"aquatic, bird, exotic"
vet_e508cefd6ac74745bdafc11a10806b5e,2.2,74.0,2024-06-12 00:30:40.546,1,1,1,1,1,0,0,0.30718592964824126,-2.9878306,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_eb245cb6ca444079b6df57f7f35c27e8,1.4,49.99999999999999,2024-05-13 22:21:34.600,1,1,0,1,0,0,0,0.1151256281407035,-3.002479,EXISTING,"aquatic, bird, exotic"
vet_984e1e8336de40b582171de713dee61c,2.3,134.0,2024-05-20 16:28:16.704,1,0,0,1,1,0,0,0.3598366834170854,-3.012733,EXISTING,"aquatic, exotic, pet"
vet_9109a78056c6497c9cba0222030dd2f8,1.1,52.0,2024-05-14 22:25:46.723,1,1,0,1,1,1,0,0.04863065326633168,-3.1050181,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_dd720816e13642b994d4d74a1c0220d7,1.1,66.0,2024-05-16 13:07:56.872,1,1,0,1,1,1,0,0.055665829145728665,-3.158729,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_ab53b7ae567f4cf584823505dc47e0e5,1.6,127.0,2024-06-06 04:59:38.783,0,1,0,1,1,0,0,0.19881909547738696,-3.2231822,EXISTING,"bird, exotic, pet"
vet_18ffc0333d22445d8311a08a9041dc30,1.3,123.0,2024-06-03 06:41:29.832,1,0,1,1,1,0,0,0.12930904522613068,-3.2480845,EXISTING,"aquatic, cattle, exotic, pet"
vet_1a66c6bb623b46c598591f1602afbe65,1.2,152.0,2024-06-07 09:05:26.040,1,1,0,1,1,1,0,0.1213819095477387,-3.3423228,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_964a0b159bda4757aa442f0489b53218,1.9,96.0,2024-05-06 05:59:02.450,1,1,1,1,1,0,0,0.2507412060301507,-3.3852916,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_3fc8685d1e63497aa9ad5d4a042086f6,1.2,142.0,2024-05-30 11:21:57.835,1,0,1,1,1,0,0,0.11635678391959797,-3.4214244,EXISTING,"aquatic, cattle, exotic, pet"
vet_968e0c17350541daa6fb319973691cd2,1.9,104.99999999999999,2024-06-07 17:02:48.404,1,1,1,1,1,0,0,0.25526381909547735,-3.424354,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_61b98b6f229842c7929749c1421c5d65,2.7,115.99999999999999,2024-06-01 12:45:15.350,1,1,0,1,1,0,0,0.4407914572864322,-3.4253306,EXISTING,"aquatic, bird, exotic, pet"
vet_7ea1d854af934265861583dc04ac16e2,1.2,197.0,2024-05-16 16:20:44.733,1,1,0,1,1,1,0,0.14399497487437185,-3.5112681,EXISTING,"aquatic, bird, exotic, pet, reptile"
vet_26824005655340e383dac51d553c7a69,1.4,148.0,2024-06-05 16:20:39.308,0,1,0,1,1,0,0,0.1643718592964824,-3.516151,EXISTING,"bird, exotic, pet"
vet_36e8aa070b834aeb9aed19922d58a074,1.4,184.0,2024-06-01 04:37:19.697,0,1,0,1,1,0,0,0.18246231155778891,-3.6426158,EXISTING,"bird, exotic, pet"
vet_0a2d26ae31f048e3bf85a93cc7e56bd7,1.1,110.00000000000001,2024-05-31 12:42:24.210,0,1,0,1,1,0,0,0.07777638190954778,-3.7344127,EXISTING,"bird, exotic, pet"
vet_9ceb206819c84017af097bd52f90bc60,1.2,143.0,2024-06-02 17:13:51.834,0,1,0,1,1,0,0,0.11685929648241206,-3.736854,EXISTING,"bird, exotic, pet"
vet_7c3ff1e7bd6e4f3c9e6d57ee9af51c90,1.4,52.0,2024-05-13 05:17:57.480,1,1,1,1,1,0,0,0.11613065326633165,-3.8169322,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_2941dc48f40d4a7cbaf673b788fa7659,2.2,118.0,2024-05-01 21:58:10.338,1,1,0,1,1,0,0,0.3292964824120604,-3.9888072,EXISTING,"aquatic, bird, exotic, pet"
vet_3301def3d56d49dcb1ce2fab97cbf008,1.5,140.0,2024-06-05 09:36:49.294,1,1,1,1,1,0,0,0.18285175879396987,-3.9927135,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_5a117ee0b2ab48f785034a14cc7f26e3,1.0,14.0,2024-06-10 04:58:44.908,1,0,0,1,1,0,0,0.007035175879396985,-4.058143,EXISTING,"aquatic, exotic, pet"
vet_75d2acea0aa7443ca7760ba78452b8b8,1.5,191.0,2024-06-02 14:29:06.492,1,0,0,1,1,0,0,0.20847989949748746,-4.114784,EXISTING,"aquatic, exotic, pet"
vet_62bc1618cb5c4c418bc8dc72bd827628,1.3,107.0,2024-06-10 10:53:54.470,1,1,1,1,1,0,0,0.12126884422110555,-4.1157603,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_ddfea15bdfc94b59960cc8375f2fc0b9,2.2,191.0,2024-05-04 16:22:50.772,1,1,0,1,1,0,0,0.36597989949748755,-4.2319713,EXISTING,"aquatic, bird, exotic, pet"
vet_4c2f30138bb4466d86b7994f64ab8db4,1.0,84.0,2024-05-01 15:58:31.476,1,1,1,1,1,0,0,0.042211055276381915,-4.3589244,EXISTING,"aquatic, bird, cattle, exotic, pet"
vet_71110656e8ba49428b5b932a1d125074,1.4,93.0,2024-05-05 19:51:52.464,1,1,0,1,1,0,0,0.13673366834170853,-4.7964244,EXISTING,"aquatic, bird, exotic, pet"
vet_30941087589b4326847643e61ae4094b,1.3,65.0,2024-05-18 19:13:27.320,1,1,0,1,1,0,0,0.1001633165829146,-4.825233,EXISTING,"aquatic, bird, exotic, pet"
